id,wave,age,female,voted_gen_14,voted_gen_12,treat_ind,racename,democrat,therm_trans,therm_obama
1512,3 days,69,0,1,1,Cont.,Caucasian,0,25,25
1512,21 days,69,0,1,1,Cont.,Caucasian,0,30,30
1512,42 days,69,0,1,1,Cont.,Caucasian,0,35,
1512,90 days,69,0,1,1,Cont.,Caucasian,0,20,20
1513,Baseline,57,1,1,1,Cont.,Hispanic,0,43,26
1513,3 days,57,1,1,1,Cont.,Hispanic,0,41,44
1513,21 days,57,1,1,1,Cont.,Hispanic,0,27,46
1513,42 days,57,1,1,1,Cont.,Hispanic,0,20,
1513,90 days,57,1,1,1,Cont.,Hispanic,0,50,25
1514,Baseline,24,0,0,1,Cont.,African American,0,50,83
1514,3 days,24,0,0,1,Cont.,African American,0,,
1514,21 days,24,0,0,1,Cont.,African American,0,,
1514,42 days,24,0,0,1,Cont.,African American,0,,
1514,90 days,24,0,0,1,Cont.,African American,0,,
1515,Baseline,46,1,1,1,Treat.,Hispanic,0,0,30
1515,3 days,46,1,1,1,Treat.,Hispanic,0,,
1515,21 days,46,1,1,1,Treat.,Hispanic,0,,
1515,42 days,46,1,1,1,Treat.,Hispanic,0,,
1515,90 days,46,1,1,1,Treat.,Hispanic,0,,
1516,Baseline,53,0,1,1,Cont.,Hispanic,0,71,0
1516,3 days,53,0,1,1,Cont.,Hispanic,0,,
1516,21 days,53,0,1,1,Cont.,Hispanic,0,,
1516,42 days,53,0,1,1,Cont.,Hispanic,0,,
1516,90 days,53,0,1,1,Cont.,Hispanic,0,,
1517,Baseline,20,1,1,0,Cont.,Hispanic,0,100,50
1517,3 days,20,1,1,0,Cont.,Hispanic,0,,
1517,21 days,20,1,1,0,Cont.,Hispanic,0,,
1517,42 days,20,1,1,0,Cont.,Hispanic,0,,
1517,90 days,20,1,1,0,Cont.,Hispanic,0,,
1518,Baseline,51,1,1,1,Cont.,Hispanic,0,26,8
1518,3 days,51,1,1,1,Cont.,Hispanic,0,43,30
1518,21 days,51,1,1,1,Cont.,Hispanic,0,75,31
1518,42 days,51,1,1,1,Cont.,Hispanic,0,40,
1518,90 days,51,1,1,1,Cont.,Hispanic,0,57,5
1519,Baseline,60,0,0,1,Cont.,Hispanic,0,50,76
1519,3 days,60,0,0,1,Cont.,Hispanic,0,34,44
1519,21 days,60,0,0,1,Cont.,Hispanic,0,38,40
1519,42 days,60,0,0,1,Cont.,Hispanic,0,44,
1519,90 days,60,0,0,1,Cont.,Hispanic,0,,
1520,Baseline,58,0,0,0,Cont.,Hispanic,0,25,61
1520,3 days,58,0,0,0,Cont.,Hispanic,0,42,56
1520,21 days,58,0,0,0,Cont.,Hispanic,0,39,55
1520,42 days,58,0,0,0,Cont.,Hispanic,0,45,
1520,90 days,58,0,0,0,Cont.,Hispanic,0,,
1521,Baseline,18,0,0,0,Cont.,Hispanic,1,45,70
1521,3 days,18,0,0,0,Cont.,Hispanic,1,30,75
1521,21 days,18,0,0,0,Cont.,Hispanic,1,40,60
1521,42 days,18,0,0,0,Cont.,Hispanic,1,45,
1521,90 days,18,0,0,0,Cont.,Hispanic,1,40,50
1522,Baseline,41,0,0,0,Treat.,Hispanic,0,50,29
1522,3 days,41,0,0,0,Treat.,Hispanic,0,50,50
1522,21 days,41,0,0,0,Treat.,Hispanic,0,50,40
1522,42 days,41,0,0,0,Treat.,Hispanic,0,50,
1522,90 days,41,0,0,0,Treat.,Hispanic,0,,
1523,Baseline,55,0,1,1,Cont.,Caucasian,1,100,100
1523,3 days,55,0,1,1,Cont.,Caucasian,1,,
1523,21 days,55,0,1,1,Cont.,Caucasian,1,,
1523,42 days,55,0,1,1,Cont.,Caucasian,1,,
1523,90 days,55,0,1,1,Cont.,Caucasian,1,,
1524,Baseline,22,0,0,1,Cont.,African American,0,100,100
1524,3 days,22,0,0,1,Cont.,African American,0,,
1524,21 days,22,0,0,1,Cont.,African American,0,,
1524,42 days,22,0,0,1,Cont.,African American,0,,
1524,90 days,22,0,0,1,Cont.,African American,0,,
1525,Baseline,20,0,1,1,Cont.,African American,0,100,100
1525,3 days,20,0,1,1,Cont.,African American,0,,
1525,21 days,20,0,1,1,Cont.,African American,0,,
1525,42 days,20,0,1,1,Cont.,African American,0,,
1525,90 days,20,0,1,1,Cont.,African American,0,,
1526,Baseline,40,1,0,0,Cont.,Caucasian,0,90,90
1526,3 days,40,1,0,0,Cont.,Caucasian,0,,
1526,21 days,40,1,0,0,Cont.,Caucasian,0,,
1526,42 days,40,1,0,0,Cont.,Caucasian,0,,
1526,90 days,40,1,0,0,Cont.,Caucasian,0,,
1527,Baseline,54,1,1,1,Cont.,Hispanic,0,75,100
1527,3 days,54,1,1,1,Cont.,Hispanic,0,,
1527,21 days,54,1,1,1,Cont.,Hispanic,0,,
1527,42 days,54,1,1,1,Cont.,Hispanic,0,,
1527,90 days,54,1,1,1,Cont.,Hispanic,0,,
1528,Baseline,53,0,1,1,Cont.,Hispanic,1,50,83
1528,3 days,53,0,1,1,Cont.,Hispanic,1,,
1528,21 days,53,0,1,1,Cont.,Hispanic,1,,
1528,42 days,53,0,1,1,Cont.,Hispanic,1,,
1528,90 days,53,0,1,1,Cont.,Hispanic,1,,
1529,Baseline,55,0,1,1,Cont.,Caucasian,0,100,92
1529,3 days,55,0,1,1,Cont.,Caucasian,0,81,50
1529,21 days,55,0,1,1,Cont.,Caucasian,0,75,94
1529,42 days,55,0,1,1,Cont.,Caucasian,0,88,
1529,90 days,55,0,1,1,Cont.,Caucasian,0,91,82
1530,Baseline,61,0,1,1,Cont.,Caucasian,1,83,100
1530,3 days,61,0,1,1,Cont.,Caucasian,1,100,97
1530,21 days,61,0,1,1,Cont.,Caucasian,1,100,91
1530,42 days,61,0,1,1,Cont.,Caucasian,1,100,
1530,90 days,61,0,1,1,Cont.,Caucasian,1,,
1531,Baseline,20,0,0,0,Cont.,Hispanic,0,100,100
1531,3 days,20,0,0,0,Cont.,Hispanic,0,,
1531,21 days,20,0,0,0,Cont.,Hispanic,0,,
1531,42 days,20,0,0,0,Cont.,Hispanic,0,,
1531,90 days,20,0,0,0,Cont.,Hispanic,0,,
1532,Baseline,53,1,1,1,Treat.,Hispanic,0,50,0
1532,3 days,53,1,1,1,Treat.,Hispanic,0,,
1532,21 days,53,1,1,1,Treat.,Hispanic,0,,
1532,42 days,53,1,1,1,Treat.,Hispanic,0,,
1532,90 days,53,1,1,1,Treat.,Hispanic,0,,
1533,Baseline,22,1,0,1,Cont.,Hispanic,0,79,64
1533,3 days,22,1,0,1,Cont.,Hispanic,0,88,61
1533,21 days,22,1,0,1,Cont.,Hispanic,0,100,75
1533,42 days,22,1,0,1,Cont.,Hispanic,0,100,
1533,90 days,22,1,0,1,Cont.,Hispanic,0,,
1534,Baseline,42,1,0,0,Cont.,Caucasian,1,87,77
1534,3 days,42,1,0,0,Cont.,Caucasian,1,,
1534,21 days,42,1,0,0,Cont.,Caucasian,1,,
1534,42 days,42,1,0,0,Cont.,Caucasian,1,,
1534,90 days,42,1,0,0,Cont.,Caucasian,1,,
1535,Baseline,72,1,1,1,Cont.,Caucasian,1,50,99
1535,3 days,72,1,1,1,Cont.,Caucasian,1,,
1535,21 days,72,1,1,1,Cont.,Caucasian,1,,
1535,42 days,72,1,1,1,Cont.,Caucasian,1,,
1535,90 days,72,1,1,1,Cont.,Caucasian,1,,
1536,Baseline,40,1,1,1,Cont.,Hispanic,0,10,100
1536,3 days,40,1,1,1,Cont.,Hispanic,0,,
1536,21 days,40,1,1,1,Cont.,Hispanic,0,,
1536,42 days,40,1,1,1,Cont.,Hispanic,0,,
1536,90 days,40,1,1,1,Cont.,Hispanic,0,,
1537,Baseline,22,0,1,1,Treat.,Caucasian,1,100,100
1537,3 days,22,0,1,1,Treat.,Caucasian,1,,
1537,21 days,22,0,1,1,Treat.,Caucasian,1,,
1537,42 days,22,0,1,1,Treat.,Caucasian,1,,
1537,90 days,22,0,1,1,Treat.,Caucasian,1,,
1538,Baseline,28,1,1,1,Treat.,African American,1,89,75
1538,3 days,28,1,1,1,Treat.,African American,1,,
1538,21 days,28,1,1,1,Treat.,African American,1,,
1538,42 days,28,1,1,1,Treat.,African American,1,,
1538,90 days,28,1,1,1,Treat.,African American,1,,
1539,Baseline,28,1,1,1,Cont.,Hispanic,1,50,100
1539,3 days,28,1,1,1,Cont.,Hispanic,1,,
1539,21 days,28,1,1,1,Cont.,Hispanic,1,,
1539,42 days,28,1,1,1,Cont.,Hispanic,1,,
1539,90 days,28,1,1,1,Cont.,Hispanic,1,,
1540,Baseline,22,1,0,1,Cont.,Hispanic,0,50,26
1540,3 days,22,1,0,1,Cont.,Hispanic,0,,
1540,21 days,22,1,0,1,Cont.,Hispanic,0,,
1540,42 days,22,1,0,1,Cont.,Hispanic,0,,
1540,90 days,22,1,0,1,Cont.,Hispanic,0,,
1541,Baseline,60,1,1,1,Cont.,Hispanic,0,50,10
1541,3 days,60,1,1,1,Cont.,Hispanic,0,,
1541,21 days,60,1,1,1,Cont.,Hispanic,0,,
1541,42 days,60,1,1,1,Cont.,Hispanic,0,,
1541,90 days,60,1,1,1,Cont.,Hispanic,0,,
1542,Baseline,81,0,0,0,Treat.,Hispanic,0,77,100
1542,3 days,81,0,0,0,Treat.,Hispanic,0,,
1542,21 days,81,0,0,0,Treat.,Hispanic,0,,
1542,42 days,81,0,0,0,Treat.,Hispanic,0,,
1542,90 days,81,0,0,0,Treat.,Hispanic,0,,
1543,Baseline,20,0,0,0,Treat.,Hispanic,0,50,50
1543,3 days,20,0,0,0,Treat.,Hispanic,0,,
1543,21 days,20,0,0,0,Treat.,Hispanic,0,,
1543,42 days,20,0,0,0,Treat.,Hispanic,0,,
1543,90 days,20,0,0,0,Treat.,Hispanic,0,,
1544,Baseline,47,1,1,0,Treat.,Hispanic,0,1,50
1544,3 days,47,1,1,0,Treat.,Hispanic,0,,
1544,21 days,47,1,1,0,Treat.,Hispanic,0,,
1544,42 days,47,1,1,0,Treat.,Hispanic,0,,
1544,90 days,47,1,1,0,Treat.,Hispanic,0,,
1545,Baseline,52,0,0,0,Treat.,Hispanic,0,50,50
1545,3 days,52,0,0,0,Treat.,Hispanic,0,,
1545,21 days,52,0,0,0,Treat.,Hispanic,0,,
1545,42 days,52,0,0,0,Treat.,Hispanic,0,,
1545,90 days,52,0,0,0,Treat.,Hispanic,0,,
1546,Baseline,42,0,1,1,Cont.,Hispanic,1,86,94
1546,3 days,42,0,1,1,Cont.,Hispanic,1,50,88
1546,21 days,42,0,1,1,Cont.,Hispanic,1,,
1546,42 days,42,0,1,1,Cont.,Hispanic,1,,
1546,90 days,42,0,1,1,Cont.,Hispanic,1,,
1547,Baseline,66,1,1,1,Cont.,Caucasian,1,100,100
1547,3 days,66,1,1,1,Cont.,Caucasian,1,,
1547,21 days,66,1,1,1,Cont.,Caucasian,1,,
1547,42 days,66,1,1,1,Cont.,Caucasian,1,,
1547,90 days,66,1,1,1,Cont.,Caucasian,1,,
1548,Baseline,21,1,0,1,Treat.,Hispanic,0,100,75
1548,3 days,21,1,0,1,Treat.,Hispanic,0,,
1548,21 days,21,1,0,1,Treat.,Hispanic,0,,
1548,42 days,21,1,0,1,Treat.,Hispanic,0,,
1548,90 days,21,1,0,1,Treat.,Hispanic,0,,
1549,Baseline,75,1,1,1,Cont.,African American,1,50,71
1549,3 days,75,1,1,1,Cont.,African American,1,,
1549,21 days,75,1,1,1,Cont.,African American,1,,
1549,42 days,75,1,1,1,Cont.,African American,1,,
1549,90 days,75,1,1,1,Cont.,African American,1,,
1550,Baseline,60,0,1,1,Cont.,Caucasian,0,50,0
1550,3 days,60,0,1,1,Cont.,Caucasian,0,,
1550,21 days,60,0,1,1,Cont.,Caucasian,0,,
1550,42 days,60,0,1,1,Cont.,Caucasian,0,,
1550,90 days,60,0,1,1,Cont.,Caucasian,0,,
1551,Baseline,42,0,0,0,Treat.,Hispanic,0,7,75
1551,3 days,42,0,0,0,Treat.,Hispanic,0,,
1551,21 days,42,0,0,0,Treat.,Hispanic,0,,
1551,42 days,42,0,0,0,Treat.,Hispanic,0,,
1551,90 days,42,0,0,0,Treat.,Hispanic,0,,
1552,Baseline,75,1,1,1,Treat.,Hispanic,1,0,81
1552,3 days,75,1,1,1,Treat.,Hispanic,1,,
1552,21 days,75,1,1,1,Treat.,Hispanic,1,,
1552,42 days,75,1,1,1,Treat.,Hispanic,1,,
1552,90 days,75,1,1,1,Treat.,Hispanic,1,,
1553,Baseline,55,0,1,1,Cont.,Hispanic,1,50,0
1553,3 days,55,0,1,1,Cont.,Hispanic,1,,
1553,21 days,55,0,1,1,Cont.,Hispanic,1,,
1553,42 days,55,0,1,1,Cont.,Hispanic,1,,
1553,90 days,55,0,1,1,Cont.,Hispanic,1,,
1554,Baseline,21,1,0,0,Treat.,Hispanic,1,50,100
1554,3 days,21,1,0,0,Treat.,Hispanic,1,,
1554,21 days,21,1,0,0,Treat.,Hispanic,1,,
1554,42 days,21,1,0,0,Treat.,Hispanic,1,,
1554,90 days,21,1,0,0,Treat.,Hispanic,1,,
1555,Baseline,56,0,1,0,Treat.,Hispanic,1,0,100
1555,3 days,56,0,1,0,Treat.,Hispanic,1,,
1555,21 days,56,0,1,0,Treat.,Hispanic,1,,
1555,42 days,56,0,1,0,Treat.,Hispanic,1,,
1555,90 days,56,0,1,0,Treat.,Hispanic,1,,
1556,Baseline,51,1,1,0,Treat.,Caucasian,1,87,89
1556,3 days,51,1,1,0,Treat.,Caucasian,1,,
1556,21 days,51,1,1,0,Treat.,Caucasian,1,,
1556,42 days,51,1,1,0,Treat.,Caucasian,1,,
1556,90 days,51,1,1,0,Treat.,Caucasian,1,,
1557,Baseline,58,1,1,1,Treat.,Hispanic,0,70,100
1557,3 days,58,1,1,1,Treat.,Hispanic,0,99,100
1557,21 days,58,1,1,1,Treat.,Hispanic,0,100,100
1557,42 days,58,1,1,1,Treat.,Hispanic,0,84,
1557,90 days,58,1,1,1,Treat.,Hispanic,0,,
1558,Baseline,34,0,0,1,Cont.,Hispanic,0,50,50
1558,3 days,34,0,0,1,Cont.,Hispanic,0,50,50
1558,21 days,34,0,0,1,Cont.,Hispanic,0,50,100
1558,42 days,34,0,0,1,Cont.,Hispanic,0,50,
1558,90 days,34,0,0,1,Cont.,Hispanic,0,50,50
1559,Baseline,37,1,0,1,Cont.,Hispanic,1,50,0
1559,3 days,37,1,0,1,Cont.,Hispanic,1,50,50
1559,21 days,37,1,0,1,Cont.,Hispanic,1,50,100
1559,42 days,37,1,0,1,Cont.,Hispanic,1,50,
1559,90 days,37,1,0,1,Cont.,Hispanic,1,50,50
1560,Baseline,25,1,0,0,Cont.,Hispanic,0,100,50
1560,3 days,25,1,0,0,Cont.,Hispanic,0,100,50
1560,21 days,25,1,0,0,Cont.,Hispanic,0,,
1560,42 days,25,1,0,0,Cont.,Hispanic,0,,
1560,90 days,25,1,0,0,Cont.,Hispanic,0,,
1561,Baseline,22,1,0,1,Cont.,Hispanic,0,60,30
1561,3 days,22,1,0,1,Cont.,Hispanic,0,,
1561,21 days,22,1,0,1,Cont.,Hispanic,0,,
1561,42 days,22,1,0,1,Cont.,Hispanic,0,,
1561,90 days,22,1,0,1,Cont.,Hispanic,0,,
1562,Baseline,28,0,0,1,Cont.,Hispanic,0,26,0
1562,3 days,28,0,0,1,Cont.,Hispanic,0,,
1562,21 days,28,0,0,1,Cont.,Hispanic,0,,
1562,42 days,28,0,0,1,Cont.,Hispanic,0,,
1562,90 days,28,0,0,1,Cont.,Hispanic,0,,
1563,Baseline,90,1,1,1,Cont.,Caucasian,1,50,50
1563,3 days,90,1,1,1,Cont.,Caucasian,1,,
1563,21 days,90,1,1,1,Cont.,Caucasian,1,,
1563,42 days,90,1,1,1,Cont.,Caucasian,1,,
1563,90 days,90,1,1,1,Cont.,Caucasian,1,,
1564,Baseline,37,0,1,1,Cont.,Asian,1,62,50
1564,3 days,37,0,1,1,Cont.,Asian,1,,
1564,21 days,37,0,1,1,Cont.,Asian,1,,
1564,42 days,37,0,1,1,Cont.,Asian,1,,
1564,90 days,37,0,1,1,Cont.,Asian,1,,
1565,Baseline,60,1,1,1,Cont.,Hispanic,1,58,100
1565,3 days,60,1,1,1,Cont.,Hispanic,1,,
1565,21 days,60,1,1,1,Cont.,Hispanic,1,,
1565,42 days,60,1,1,1,Cont.,Hispanic,1,,
1565,90 days,60,1,1,1,Cont.,Hispanic,1,,
1566,Baseline,66,0,1,1,Cont.,Hispanic,0,59,100
1566,3 days,66,0,1,1,Cont.,Hispanic,0,,
1566,21 days,66,0,1,1,Cont.,Hispanic,0,,
1566,42 days,66,0,1,1,Cont.,Hispanic,0,,
1566,90 days,66,0,1,1,Cont.,Hispanic,0,,
1567,Baseline,23,0,1,1,Cont.,Hispanic,0,50,70
1567,3 days,23,0,1,1,Cont.,Hispanic,0,,
1567,21 days,23,0,1,1,Cont.,Hispanic,0,,
1567,42 days,23,0,1,1,Cont.,Hispanic,0,,
1567,90 days,23,0,1,1,Cont.,Hispanic,0,,
1568,Baseline,68,0,1,1,Cont.,Caucasian,0,50,9
1568,3 days,68,0,1,1,Cont.,Caucasian,0,,
1568,21 days,68,0,1,1,Cont.,Caucasian,0,,
1568,42 days,68,0,1,1,Cont.,Caucasian,0,,
1568,90 days,68,0,1,1,Cont.,Caucasian,0,,
1569,Baseline,32,0,1,1,Treat.,Hispanic,1,50,100
1569,3 days,32,0,1,1,Treat.,Hispanic,1,,
1569,21 days,32,0,1,1,Treat.,Hispanic,1,,
1569,42 days,32,0,1,1,Treat.,Hispanic,1,,
1569,90 days,32,0,1,1,Treat.,Hispanic,1,,
1570,Baseline,75,1,1,1,Cont.,Hispanic,0,80,31
1570,3 days,75,1,1,1,Cont.,Hispanic,0,,
1570,21 days,75,1,1,1,Cont.,Hispanic,0,,
1570,42 days,75,1,1,1,Cont.,Hispanic,0,,
1570,90 days,75,1,1,1,Cont.,Hispanic,0,,
1571,Baseline,46,0,0,1,Treat.,Hispanic,0,50,0
1571,3 days,46,0,0,1,Treat.,Hispanic,0,50,0
1571,21 days,46,0,0,1,Treat.,Hispanic,0,50,0
1571,42 days,46,0,0,1,Treat.,Hispanic,0,50,
1571,90 days,46,0,0,1,Treat.,Hispanic,0,50,50
1572,Baseline,55,1,1,1,Treat.,Caucasian,0,50,50
1572,3 days,55,1,1,1,Treat.,Caucasian,0,,
1572,21 days,55,1,1,1,Treat.,Caucasian,0,,
1572,42 days,55,1,1,1,Treat.,Caucasian,0,,
1572,90 days,55,1,1,1,Treat.,Caucasian,0,,
1573,Baseline,25,0,1,1,Treat.,Hispanic,0,50,20
1573,3 days,25,0,1,1,Treat.,Hispanic,0,,
1573,21 days,25,0,1,1,Treat.,Hispanic,0,,
1573,42 days,25,0,1,1,Treat.,Hispanic,0,,
1573,90 days,25,0,1,1,Treat.,Hispanic,0,,
1574,Baseline,56,0,1,1,Treat.,Hispanic,0,50,0
1574,3 days,56,0,1,1,Treat.,Hispanic,0,,
1574,21 days,56,0,1,1,Treat.,Hispanic,0,,
1574,42 days,56,0,1,1,Treat.,Hispanic,0,,
1574,90 days,56,0,1,1,Treat.,Hispanic,0,,
1575,Baseline,55,1,1,1,Treat.,Hispanic,0,50,0
1575,3 days,55,1,1,1,Treat.,Hispanic,0,,
1575,21 days,55,1,1,1,Treat.,Hispanic,0,,
1575,42 days,55,1,1,1,Treat.,Hispanic,0,,
1575,90 days,55,1,1,1,Treat.,Hispanic,0,,
1576,Baseline,28,1,0,0,Cont.,Hispanic,0,60,70
1576,3 days,28,1,0,0,Cont.,Hispanic,0,,
1576,21 days,28,1,0,0,Cont.,Hispanic,0,,
1576,42 days,28,1,0,0,Cont.,Hispanic,0,,
1576,90 days,28,1,0,0,Cont.,Hispanic,0,,
1577,Baseline,20,1,0,0,Treat.,Hispanic,1,96,100
1577,3 days,20,1,0,0,Treat.,Hispanic,1,,
1577,21 days,20,1,0,0,Treat.,Hispanic,1,,
1577,42 days,20,1,0,0,Treat.,Hispanic,1,,
1577,90 days,20,1,0,0,Treat.,Hispanic,1,,
1578,Baseline,58,1,1,1,Treat.,Caucasian,1,27,84
1578,3 days,58,1,1,1,Treat.,Caucasian,1,50,80
1578,21 days,58,1,1,1,Treat.,Caucasian,1,50,72
1578,42 days,58,1,1,1,Treat.,Caucasian,1,21,
1578,90 days,58,1,1,1,Treat.,Caucasian,1,37,74
1579,Baseline,76,0,1,1,Treat.,Hispanic,0,99,91
1579,3 days,76,0,1,1,Treat.,Hispanic,0,,
1579,21 days,76,0,1,1,Treat.,Hispanic,0,,
1579,42 days,76,0,1,1,Treat.,Hispanic,0,,
1579,90 days,76,0,1,1,Treat.,Hispanic,0,,
1580,Baseline,29,1,0,1,Treat.,Hispanic,0,100,100
1580,3 days,29,1,0,1,Treat.,Hispanic,0,,
1580,21 days,29,1,0,1,Treat.,Hispanic,0,,
1580,42 days,29,1,0,1,Treat.,Hispanic,0,,
1580,90 days,29,1,0,1,Treat.,Hispanic,0,,
1581,Baseline,31,1,0,0,Treat.,Hispanic,0,44,50
1581,3 days,31,1,0,0,Treat.,Hispanic,0,,
1581,21 days,31,1,0,0,Treat.,Hispanic,0,,
1581,42 days,31,1,0,0,Treat.,Hispanic,0,,
1581,90 days,31,1,0,0,Treat.,Hispanic,0,,
1582,Baseline,69,0,1,1,Treat.,Hispanic,0,100,3
1582,3 days,69,0,1,1,Treat.,Hispanic,0,,
1582,21 days,69,0,1,1,Treat.,Hispanic,0,,
1582,42 days,69,0,1,1,Treat.,Hispanic,0,,
1582,90 days,69,0,1,1,Treat.,Hispanic,0,,
1583,Baseline,56,1,1,1,Treat.,Hispanic,1,94,98
1583,3 days,56,1,1,1,Treat.,Hispanic,1,100,50
1583,21 days,56,1,1,1,Treat.,Hispanic,1,,
1583,42 days,56,1,1,1,Treat.,Hispanic,1,100,
1583,90 days,56,1,1,1,Treat.,Hispanic,1,96,50
1584,Baseline,47,0,1,0,Cont.,Hispanic,0,50,0
1584,3 days,47,0,1,0,Cont.,Hispanic,0,50,0
1584,21 days,47,0,1,0,Cont.,Hispanic,0,20,20
1584,42 days,47,0,1,0,Cont.,Hispanic,0,17,
1584,90 days,47,0,1,0,Cont.,Hispanic,0,50,50
1585,Baseline,43,1,1,0,Cont.,Hispanic,0,50,0
1585,3 days,43,1,1,0,Cont.,Hispanic,0,83,0
1585,21 days,43,1,1,0,Cont.,Hispanic,0,50,0
1585,42 days,43,1,1,0,Cont.,Hispanic,0,51,
1585,90 days,43,1,1,0,Cont.,Hispanic,0,50,0
1586,Baseline,57,0,1,1,Treat.,Caucasian,1,100,100
1586,3 days,57,0,1,1,Treat.,Caucasian,1,,
1586,21 days,57,0,1,1,Treat.,Caucasian,1,,
1586,42 days,57,0,1,1,Treat.,Caucasian,1,,
1586,90 days,57,0,1,1,Treat.,Caucasian,1,,
1587,Baseline,60,1,1,1,Treat.,Hispanic,1,95,100
1587,3 days,60,1,1,1,Treat.,Hispanic,1,,
1587,21 days,60,1,1,1,Treat.,Hispanic,1,,
1587,42 days,60,1,1,1,Treat.,Hispanic,1,,
1587,90 days,60,1,1,1,Treat.,Hispanic,1,,
1588,Baseline,83,0,1,0,Treat.,Hispanic,0,36,35
1588,3 days,83,0,1,0,Treat.,Hispanic,0,40,39
1588,21 days,83,0,1,0,Treat.,Hispanic,0,45,44
1588,42 days,83,0,1,0,Treat.,Hispanic,0,34,
1588,90 days,83,0,1,0,Treat.,Hispanic,0,29,30
1589,Baseline,20,1,0,1,Treat.,Hispanic,1,100,99
1589,3 days,20,1,0,1,Treat.,Hispanic,1,,
1589,21 days,20,1,0,1,Treat.,Hispanic,1,,
1589,42 days,20,1,0,1,Treat.,Hispanic,1,,
1589,90 days,20,1,0,1,Treat.,Hispanic,1,,
1590,Baseline,49,1,0,0,Treat.,Hispanic,0,50,59
1590,3 days,49,1,0,0,Treat.,Hispanic,0,,
1590,21 days,49,1,0,0,Treat.,Hispanic,0,,
1590,42 days,49,1,0,0,Treat.,Hispanic,0,,
1590,90 days,49,1,0,0,Treat.,Hispanic,0,,
1591,Baseline,55,0,0,0,Treat.,Hispanic,0,49,16
1591,3 days,55,0,0,0,Treat.,Hispanic,0,,
1591,21 days,55,0,0,0,Treat.,Hispanic,0,,
1591,42 days,55,0,0,0,Treat.,Hispanic,0,,
1591,90 days,55,0,0,0,Treat.,Hispanic,0,,
1592,Baseline,29,1,0,1,Treat.,Hispanic,0,50,40
1592,3 days,29,1,0,1,Treat.,Hispanic,0,60,30
1592,21 days,29,1,0,1,Treat.,Hispanic,0,40,50
1592,42 days,29,1,0,1,Treat.,Hispanic,0,10,
1592,90 days,29,1,0,1,Treat.,Hispanic,0,,
1593,Baseline,65,1,0,1,Treat.,Hispanic,0,50,50
1593,3 days,65,1,0,1,Treat.,Hispanic,0,,
1593,21 days,65,1,0,1,Treat.,Hispanic,0,,
1593,42 days,65,1,0,1,Treat.,Hispanic,0,,
1593,90 days,65,1,0,1,Treat.,Hispanic,0,,
1594,Baseline,64,0,1,1,Treat.,Caucasian,1,73,86
1594,3 days,64,0,1,1,Treat.,Caucasian,1,,
1594,21 days,64,0,1,1,Treat.,Caucasian,1,,
1594,42 days,64,0,1,1,Treat.,Caucasian,1,,
1594,90 days,64,0,1,1,Treat.,Caucasian,1,,
1595,Baseline,50,0,0,1,Cont.,Caucasian,1,100,100
1595,3 days,50,0,0,1,Cont.,Caucasian,1,50,50
1595,21 days,50,0,0,1,Cont.,Caucasian,1,,
1595,42 days,50,0,0,1,Cont.,Caucasian,1,79,
1595,90 days,50,0,0,1,Cont.,Caucasian,1,,
1596,Baseline,47,1,0,1,Cont.,Hispanic,0,23,87
1596,3 days,47,1,0,1,Cont.,Hispanic,0,50,50
1596,21 days,47,1,0,1,Cont.,Hispanic,0,,
1596,42 days,47,1,0,1,Cont.,Hispanic,0,78,
1596,90 days,47,1,0,1,Cont.,Hispanic,0,84,41
1597,Baseline,20,1,0,0,Cont.,Hispanic,0,99,87
1597,3 days,20,1,0,0,Cont.,Hispanic,0,50,50
1597,21 days,20,1,0,0,Cont.,Hispanic,0,,
1597,42 days,20,1,0,0,Cont.,Hispanic,0,50,
1597,90 days,20,1,0,0,Cont.,Hispanic,0,,
1598,Baseline,32,0,0,1,Cont.,Caucasian,0,50,10
1598,3 days,32,0,0,1,Cont.,Caucasian,0,50,10
1598,21 days,32,0,0,1,Cont.,Caucasian,0,65,25
1598,42 days,32,0,0,1,Cont.,Caucasian,0,80,
1598,90 days,32,0,0,1,Cont.,Caucasian,0,,
1599,Baseline,36,1,0,1,Cont.,Caucasian,0,50,6
1599,3 days,36,1,0,1,Cont.,Caucasian,0,90,50
1599,21 days,36,1,0,1,Cont.,Caucasian,0,89,32
1599,42 days,36,1,0,1,Cont.,Caucasian,0,90,
1599,90 days,36,1,0,1,Cont.,Caucasian,0,95,50
1600,Baseline,53,1,1,0,Treat.,Hispanic,0,42,17
1600,3 days,53,1,1,0,Treat.,Hispanic,0,50,31
1600,21 days,53,1,1,0,Treat.,Hispanic,0,50,50
1600,42 days,53,1,1,0,Treat.,Hispanic,0,50,
1600,90 days,53,1,1,0,Treat.,Hispanic,0,,
1601,Baseline,19,1,0,0,Treat.,Hispanic,1,100,72
1601,3 days,19,1,0,0,Treat.,Hispanic,1,79,50
1601,21 days,19,1,0,0,Treat.,Hispanic,1,80,50
1601,42 days,19,1,0,0,Treat.,Hispanic,1,91,
1601,90 days,19,1,0,0,Treat.,Hispanic,1,,
1602,Baseline,64,1,1,1,Treat.,Caucasian,1,50,81
1602,3 days,64,1,1,1,Treat.,Caucasian,1,,
1602,21 days,64,1,1,1,Treat.,Caucasian,1,,
1602,42 days,64,1,1,1,Treat.,Caucasian,1,,
